PeriodID,NodeName,CutPattern,CutPatternType,CutPatternOutput,CutPatternOutputQty,DowngradeOutputQty,FgProduct,FgType,FgInput,FgInputQty
1,A07,23102653-FA-12345,001-C01,20001503-FA-12345,678,1356,10044954,1,20001503-NFA-12345,448
1,A07,23102653-FA-12345,001-C01,20001503-FA-12345,678,1356,10044957,1,20001503-NFA-12345,336
1,A07,23102653-FA-12345,001-C01,20001503-FA-12345,678,1356,10044951,1,20001503-NFA-12345,96
1,A07,23102653-FA-12345,001-C01,20001503-FA-12345,678,1356,10044952,1,20001503-NFA-12345,1728.006
1,A07,23101548-NFA-2,001-C01,20001503-NFA-2,588.004,1176.008,10093845,1,20001503-NFA-12,588.004
1,A07,23101548-NFA-2,001-C01,20001503-NFA-2,588.004,588.004,10044952,1,20001503-NFA-12345,1728.006
1,A07,23101548-NFA-2,001-C01,20001503-NFA-2,588.004,588.004,10044951,1,20001503-NFA-12345,96
1,A07,23101548-NFA-2,001-C01,20001503-NFA-2,588.004,588.004,10044957,1,20001503-NFA-12345,336
1,A07,23101548-NFA-2,001-C01,20001503-NFA-2,588.004,588.004,10044954,1,20001503-NFA-12345,448
1,A07,23101500-NFA-3,001-C01,20001503-NFA-3,1356.004,2708.01,10044952,1,20001503-NFA-12345,1728.006
1,A07,23101500-NFA-3,001-C01,20001503-NFA-3,1356.004,2708.01,10044951,1,20001503-NFA-12345,96
1,A07,23101500-NFA-3,001-C01,20001503-NFA-3,1356.004,2708.01,10044957,1,20001503-NFA-12345,336
1,A07,23101500-NFA-3,001-C01,20001503-NFA-3,1356.004,2708.01,10044954,1,20001503-NFA-12345,448
1,A07,23101500-NFA-3,001-C01,20001503-NFA-3,1356.004,1360.002,10098784,1,20001503-NFA-34,640
1,A07,23102748-NFA-34,001-C01,20001503-NFA-34,636.002,636.002,10044954,1,20001503-NFA-12345,448
1,A07,23102748-NFA-34,001-C01,20001503-NFA-34,636.002,636.002,10044957,1,20001503-NFA-12345,336
1,A07,23102748-NFA-34,001-C01,20001503-NFA-34,636.002,636.002,10044951,1,20001503-NFA-12345,96
1,A07,23102748-NFA-34,001-C01,20001503-NFA-34,636.002,636.002,10044952,1,20001503-NFA-12345,1728.006
1,A07,23100937-ABF-2,001-C01,20001602-ABF-2,618,1236.001,10094003,1,20001602-NFA-23,1206.013
1,A07,23101548-NFA-2,001-C01,20001602-NFA-2,588.004,1176.009,10094003,1,20001602-NFA-23,1206.013
1,A07,23102111-ABF-34,001-C01,20001603-ABF-34,1968.002,1968.002,10093112,1,20001603-NFA-12345,578
1,A07,23102111-ABF-34,001-C01,20001603-ABF-34,1968.002,3936.005,10059777,1,20001603-NFA-34,3960.015
1,A07,23101500-NFA-3,001-C01,20001603-NFA-3,1356.004,1356.004,10093112,1,20001603-NFA-12345,578
1,A07,23101500-NFA-3,001-C01,20001603-NFA-3,1356.004,2712.009,10059777,1,20001603-NFA-34,3960.015
1,A07,23102748-NFA-34,001-C01,20001603-NFA-34,636.002,636.002,10093112,1,20001603-NFA-12345,578
1,A07,23102111-ABF-34,001-C01,20001801-ABF-34,1968.002,1968.002,10059181,1,20001801-NFA-12345,1656
1,A07,23102111-ABF-34,001-C01,20001801-ABF-34,1968.002,1968.002,10059180,1,20001801-NFA-12345,914.006
1,A07,23101500-NFA-3,001-C01,20001801-NFA-3,1356.004,2712.008,10059181,1,20001801-NFA-12345,1656
1,A07,23101500-NFA-3,001-C01,20001801-NFA-3,1356.004,2712.008,10059180,1,20001801-NFA-12345,914.006
1,A07,23102748-NFA-34,001-C01,20001801-NFA-34,636.002,1272.004,10059180,1,20001801-NFA-12345,914.006
1,A07,23102748-NFA-34,001-C01,20001801-NFA-34,636.002,1272.004,10059181,1,20001801-NFA-12345,1656
1,A08,23102358-ABF-12,001-C01,20001102-ABF-12,781.086,1562.173,10044735,1,20001102-ABF-123,5511.087
1,A08,23102358-ABF-12,001-C01,20001102-ABF-12,781.086,781.086,10059751,1,20001102-NFA-123,2500
1,A08,23102367-ABF-2,001-C01,20001102-ABF-2,715.994,1431.989,10044735,1,20001102-ABF-123,5511.087
1,A08,23102367-ABF-2,001-C01,20001102-ABF-2,715.994,715.994,10059751,1,20001102-NFA-123,2500
1,A08,23102081-ABF-23,001-C01,20001102-ABF-23,1065.984,5079.987,10044735,1,20001102-ABF-123,5511.087
1,A08,23102367-ABF-23,001-C01,20001102-ABF-23,2948.018,6962.021,10044735,1,20001102-ABF-123,5511.087
1,A08,23102367-ABF-23,001-C01,20001102-ABF-23,2948.018,2948.018,10059751,1,20001102-NFA-123,2500
1,A08,23102081-ABF-23,001-C01,20001102-ABF-23,1065.984,1065.984,10059751,1,20001102-NFA-123,2500
1,A08,23102367-NFA-2,001-C01,20001102-NFA-2,614.008,1228.017,10059751,1,20001102-NFA-123,2500
1,A08,23102653-NFA-23,001-C01,20001102-NFA-23,1385.983,2771.967,10059751,1,20001102-NFA-123,2500
1,A08,23102211-ABF-2,001-C01,20001105-ABF-2,500,720.003,10044731,1,20001105-ABF-12,220.005
1,A08,23102211-ABF-2,001-C01,20001105-ABF-2,500,779.998,10044730,1,20001105-ABF-23,280
1,A08,23102761-ABF-4,001-C01,20001106-ABF-4,2004,4008.001,10094410,1,20001106-ABF-45,2004.002
1,A08,23102761-ABF-4,001-C01,20001106-ABF-4,2004,2004,10092818,1,20001106-NFA-234,1988.006
1,A08,23102761-ABF-4,001-C01,20001106-ABF-4,2004,2004,10094408,1,20001106-NFA-45,1000
1,A08,23102761-NFA-34,001-C01,20001106-NFA-34,1988.006,3976.012,10092818,1,20001106-NFA-234,1988.006
1,A08,23102523-NFA-2,001-C01,20001109-NFA-2,607.932,1967.925,10098723,1,20001109-NFA-12,760
1,A08,23102523-NFA-2,001-C01,20001109-NFA-2,607.932,1967.925,10085753,1,20001109-NFA-12,600
1,A08,23102809-NFA-2,001-C01,20001109-NFA-2,752.06,2112.053,10098723,1,20001109-NFA-12,760
1,A08,23102809-NFA-2,001-C01,20001109-NFA-2,752.06,2112.053,10085753,1,20001109-NFA-12,600
1,A08,23102809-NFA-2,001-C01,20001109-NFA-2,752.06,752.06,10072350,1,20001109-NFA-23,1882.026
1,A08,23102523-NFA-2,001-C01,20001109-NFA-2,607.932,607.932,10072350,1,20001109-NFA-23,1882.026
1,A08,23102436-ABF-12,001-C01,20001112-ABF-12,1350.926,2701.853,10095011,1,20001112-FA-12,1350.932
1,A08,23102436-ABF-12,001-C01,20001112-ABF-12,1350.926,1350.926,10098371,1,20001112-NFA-123,0.011
1,A08,23102358-ABF-12,001-C01,20001201-ABF-12,781.086,1562.172,10093104,1,20001201-NFA-12345,8011.073
1,A08,23102367-ABF-2,001-C01,20001201-ABF-2,715.994,1431.988,10093104,1,20001201-NFA-12345,8011.073
1,A08,23102367-ABF-23,001-C01,20001201-ABF-23,2948.018,6962.02,10093104,1,20001201-NFA-12345,8011.073
1,A08,23102081-ABF-23,001-C01,20001201-ABF-23,1065.984,5079.986,10093104,1,20001201-NFA-12345,8011.073
1,A08,23102644-NFA-123,001-C01,20001201-NFA-123,500,1000,10093104,1,20001201-NFA-12345,8011.073
1,A08,23102367-NFA-2,001-C01,20001201-NFA-2,614.008,1228.016,10093104,1,20001201-NFA-12345,8011.073
1,A08,23102653-NFA-23,001-C01,20001201-NFA-23,1385.983,2771.966,10093104,1,20001201-NFA-12345,8011.073
1,A08,23102436-ABF-12,001-C01,20001202-ABF-12,1350.926,2701.853,10095181,1,20001202-FA-123,1350.932
1,A08,23102761-ABF-4,001-C01,20001203-ABF-4,2004,4008.001,10098722,1,20001203-NFA-12345,7600
1,A08,23102761-ABF-4,001-C01,20001203-ABF-4,2004,4008.001,10072250,1,20001203-NFA-12345,1216.055
1,A08,23102523-FA-12345,001-C01,20001203-FA-12345,582,1164.001,10098722,1,20001203-NFA-12345,7600
1,A08,23102523-FA-12345,001-C01,20001203-FA-12345,582,1164.001,10072250,1,20001203-NFA-12345,1216.055
1,A08,23102809-NFA-2,001-C01,20001203-NFA-2,752.06,2112.053,10072250,1,20001203-NFA-12345,1216.055
1,A08,23102809-NFA-2,001-C01,20001203-NFA-2,752.06,2112.053,10098722,1,20001203-NFA-12345,7600
1,A08,23102523-NFA-2,001-C01,20001203-NFA-2,607.932,1967.925,10072250,1,20001203-NFA-12345,1216.055
1,A08,23102523-NFA-2,001-C01,20001203-NFA-2,607.932,1967.925,10098722,1,20001203-NFA-12345,7600
1,A08,23102809-NFA-23,001-C01,20001203-NFA-23,1882.021,3764.043,10098722,1,20001203-NFA-12345,7600
1,A08,23102809-NFA-23,001-C01,20001203-NFA-23,1882.021,3764.043,10072250,1,20001203-NFA-12345,1216.055
1,A08,23102761-NFA-34,001-C01,20001203-NFA-34,1988.006,3976.013,10098722,1,20001203-NFA-12345,7600
1,A08,23102761-NFA-34,001-C01,20001203-NFA-34,1988.006,3976.013,10072250,1,20001203-NFA-12345,1216.055
1,A08,23102770-NFA-45,001-C01,20001203-NFA-45,500,1500.001,10098722,1,20001203-NFA-12345,7600
1,A08,23102770-NFA-45,001-C01,20001203-NFA-45,500,1500.001,10072250,1,20001203-NFA-12345,1216.055
1,A08,23102484-NFA-45,001-C01,20001203-NFA-45,500,1500.001,10098722,1,20001203-NFA-12345,7600
1,A08,23102484-NFA-45,001-C01,20001203-NFA-45,500,1500.001,10072250,1,20001203-NFA-12345,1216.055
1,A08,23102211-ABF-2,001-C01,20001301-ABF-2,500,1000,10093837,1,20001301-NFA-123,1190.021
1,A08,23102211-ABF-2,001-C01,20001301-ABF-2,500,500,10098373,1,20001301-NFA-23,264
1,A08,23102211-ABF-2,001-C01,20001301-ABF-2,500,500,10092839,1,20001301-NFA-234,6279.998
1,A08,23102761-ABF-4,001-C01,20001301-ABF-4,2004,4008,10092839,1,20001301-NFA-234,6279.998
1,A08,23102523-NFA-2,001-C01,20001301-NFA-2,607.932,607.932,10093837,1,20001301-NFA-123,1190.021
1,A08,23102809-NFA-2,001-C01,20001301-NFA-2,752.06,752.06,10093837,1,20001301-NFA-123,1190.021
1,A08,23102809-NFA-2,001-C01,20001301-NFA-2,752.06,752.06,10098373,1,20001301-NFA-23,264
1,A08,23102523-NFA-2,001-C01,20001301-NFA-2,607.932,607.932,10098373,1,20001301-NFA-23,264
1,A08,23102523-NFA-2,001-C01,20001301-NFA-2,607.932,1967.924,10092839,1,20001301-NFA-234,6279.998
1,A08,23102809-NFA-2,001-C01,20001301-NFA-2,752.06,2112.052,10092839,1,20001301-NFA-234,6279.998
1,A08,23102809-NFA-23,001-C01,20001301-NFA-23,1882.021,2572.042,10093837,1,20001301-NFA-123,1190.021
1,A08,23102809-NFA-23,001-C01,20001301-NFA-23,1882.021,2810.021,10092839,1,20001301-NFA-234,6279.998
1,A08,23102761-NFA-34,001-C01,20001301-NFA-34,1988.006,3976.012,10092839,1,20001301-NFA-234,6279.998
1,A08,23102211-ABF-2,001-C01,20001405-ABF-2,250,320.006,10044810,1,20001405-ABF-23,228
1,A08,23102211-ABF-2,001-C01,20001405-ABF-2,250,320.006,10044812,1,20001405-ABF-23,375
1,A08,23102211-ABF-2,001-C01,20001405-ABF-2,250,429.995,10071350,1,20001405-NFA-12,180
1,A08,23102436-ABF-12,001-C01,20001408-ABF-12,1350.926,3482.939,10073250,1,20001408-NFA-12345,8100
1,A08,23102358-ABF-12,001-C01,20001408-ABF-12,781.086,2913.099,10073250,1,20001408-NFA-12345,8100
1,A08,23102367-ABF-2,001-C01,20001408-ABF-2,715.994,1431.989,10073250,1,20001408-NFA-12345,8100
1,A08,23102367-ABF-23,001-C01,20001408-ABF-23,2948.018,5896.037,10073250,1,20001408-NFA-12345,8100
1,A08,23102523-FA-12345,001-C01,20001408-FA-12345,582,1164.001,10073250,1,20001408-NFA-12345,8100
1,A08,23102523-NFA-2,001-C01,20001408-NFA-2,607.932,1829.873,10073250,1,20001408-NFA-12345,8100
1,A08,23102367-NFA-2,001-C01,20001408-NFA-2,614.008,1835.949,10073250,1,20001408-NFA-12345,8100
1,A08,23102484-NFA-45,001-C01,20001408-NFA-45,500,1000.001,10073250,1,20001408-NFA-12345,8100
1,A08,23102761-ABF-4,001-C01,20001409-ABF-4,2004,4008.001,10074250,1,20001409-NFA-12345,5355
1,A08,23102761-ABF-4,001-C01,20001409-ABF-4,2004,4008.001,10085752,1,20001409-NFA-12345,1800
1,A08,23102761-ABF-4,001-C01,20001409-ABF-4,2004,4008.001,10098056,1,20001409-NFA-12345,504
1,A08,23102761-ABF-4,001-C01,20001409-ABF-4,2004,2004,10098743,1,20001409-NFA-45,417.106
1,A08,23102644-NFA-123,001-C01,20001409-NFA-123,500,500,10098056,1,20001409-NFA-12345,504
1,A08,23102644-NFA-123,001-C01,20001409-NFA-123,500,500,10085752,1,20001409-NFA-12345,1800
1,A08,23102644-NFA-123,001-C01,20001409-NFA-123,500,500,10074250,1,20001409-NFA-12345,5355
1,A08,23102809-NFA-2,001-C01,20001409-NFA-2,752.06,1188.044,10098742,1,20001409-NFA-123,936
1,A08,23102809-NFA-2,001-C01,20001409-NFA-2,752.06,1068.137,10085752,1,20001409-NFA-12345,1800
1,A08,23102809-NFA-2,001-C01,20001409-NFA-2,752.06,1068.137,10074250,1,20001409-NFA-12345,5355
1,A08,23102809-NFA-2,001-C01,20001409-NFA-2,752.06,1068.137,10098056,1,20001409-NFA-12345,504
1,A08,23102653-NFA-23,001-C01,20001409-NFA-23,1385.983,1385.983,10098742,1,20001409-NFA-123,936
1,A08,23102809-NFA-23,001-C01,20001409-NFA-23,1882.021,1882.021,10098742,1,20001409-NFA-123,936
1,A08,23102809-NFA-23,001-C01,20001409-NFA-23,1882.021,5150.026,10098056,1,20001409-NFA-12345,504
1,A08,23102653-NFA-23,001-C01,20001409-NFA-23,1385.983,4653.988,10074250,1,20001409-NFA-12345,5355
1,A08,23102653-NFA-23,001-C01,20001409-NFA-23,1385.983,4653.988,10085752,1,20001409-NFA-12345,1800
1,A08,23102653-NFA-23,001-C01,20001409-NFA-23,1385.983,4653.988,10098056,1,20001409-NFA-12345,504
1,A08,23102809-NFA-23,001-C01,20001409-NFA-23,1882.021,5150.026,10074250,1,20001409-NFA-12345,5355
1,A08,23102809-NFA-23,001-C01,20001409-NFA-23,1882.021,5150.026,10085752,1,20001409-NFA-12345,1800
1,A08,23102761-NFA-34,001-C01,20001409-NFA-34,1988.006,3976.013,10074250,1,20001409-NFA-12345,5355
1,A08,23102761-NFA-34,001-C01,20001409-NFA-34,1988.006,3976.013,10085752,1,20001409-NFA-12345,1800
1,A08,23102761-NFA-34,001-C01,20001409-NFA-34,1988.006,3976.013,10098056,1,20001409-NFA-12345,504
1,A08,23102770-NFA-45,001-C01,20001409-NFA-45,500,582.895,10074250,1,20001409-NFA-12345,5355
1,A08,23102770-NFA-45,001-C01,20001409-NFA-45,500,582.895,10085752,1,20001409-NFA-12345,1800
1,A08,23102770-NFA-45,001-C01,20001409-NFA-45,500,582.895,10098056,1,20001409-NFA-12345,504
1,A08,23102358-ABF-12,001-C01,20001410-ABF-12,781.086,781.086,10098359,1,20001410-NFA-123,1000
1,A08,23102436-ABF-12,001-C01,20001410-ABF-12,1350.926,1350.926,10098359,1,20001410-NFA-123,1000
1,A08,23102436-ABF-12,001-C01,20001410-ABF-12,1350.926,3482.939,10073350,1,20001410-NFA-12345,15712.07
1,A08,23102436-ABF-12,001-C01,20001410-ABF-12,1350.926,3482.939,10098750,1,20001410-NFA-12345,400
1,A08,23102358-ABF-12,001-C01,20001410-ABF-12,781.086,2913.099,10073350,1,20001410-NFA-12345,15712.07
1,A08,23102358-ABF-12,001-C01,20001410-ABF-12,781.086,2913.099,10098750,1,20001410-NFA-12345,400
1,A08,23102367-ABF-2,001-C01,20001410-ABF-2,715.994,715.994,10098359,1,20001410-NFA-123,1000
1,A08,23102367-ABF-2,001-C01,20001410-ABF-2,715.994,1431.989,10073350,1,20001410-NFA-12345,15712.07
1,A08,23102367-ABF-2,001-C01,20001410-ABF-2,715.994,1431.989,10098750,1,20001410-NFA-12345,400
1,A08,23102367-ABF-23,001-C01,20001410-ABF-23,2948.018,2948.018,10098359,1,20001410-NFA-123,1000
1,A08,23102367-ABF-23,001-C01,20001410-ABF-23,2948.018,5896.037,10098750,1,20001410-NFA-12345,400
1,A08,23102367-ABF-23,001-C01,20001410-ABF-23,2948.018,5896.037,10073350,1,20001410-NFA-12345,15712.07
1,A08,23102761-ABF-4,001-C01,20001410-ABF-4,2004,4008.001,10098750,1,20001410-NFA-12345,400
1,A08,23102761-ABF-4,001-C01,20001410-ABF-4,2004,4008.001,10073350,1,20001410-NFA-12345,15712.07
1,A08,23102523-FA-12345,001-C01,20001410-FA-12345,582,1164.001,10098750,1,20001410-NFA-12345,400
1,A08,23102523-FA-12345,001-C01,20001410-FA-12345,582,1164.001,10073350,1,20001410-NFA-12345,15712.07
1,A08,23102644-NFA-123,001-C01,20001410-NFA-123,500,500,10073350,1,20001410-NFA-12345,15712.07
1,A08,23102644-NFA-123,001-C01,20001410-NFA-123,500,500,10098750,1,20001410-NFA-12345,400
1,A08,23102523-NFA-2,001-C01,20001410-NFA-2,607.932,1107.92,10098359,1,20001410-NFA-123,1000
1,A08,23102367-NFA-2,001-C01,20001410-NFA-2,614.008,1113.996,10098359,1,20001410-NFA-123,1000
1,A08,23102809-NFA-2,001-C01,20001410-NFA-2,752.06,1252.048,10098359,1,20001410-NFA-123,1000
1,A08,23102367-NFA-2,001-C01,20001410-NFA-2,614.008,2088.021,10073350,1,20001410-NFA-12345,15712.07
1,A08,23102367-NFA-2,001-C01,20001410-NFA-2,614.008,2088.021,10098750,1,20001410-NFA-12345,400
1,A08,23102809-NFA-2,001-C01,20001410-NFA-2,752.06,2226.073,10073350,1,20001410-NFA-12345,15712.07
1,A08,23102809-NFA-2,001-C01,20001410-NFA-2,752.06,2226.073,10098750,1,20001410-NFA-12345,400
1,A08,23102523-NFA-2,001-C01,20001410-NFA-2,607.932,2081.945,10073350,1,20001410-NFA-12345,15712.07
1,A08,23102523-NFA-2,001-C01,20001410-NFA-2,607.932,2081.945,10098750,1,20001410-NFA-12345,400
1,A08,23102653-NFA-23,001-C01,20001410-NFA-23,1385.983,1385.983,10098359,1,20001410-NFA-123,1000
1,A08,23102809-NFA-23,001-C01,20001410-NFA-23,1882.021,1882.021,10098359,1,20001410-NFA-123,1000
1,A08,23102809-NFA-23,001-C01,20001410-NFA-23,1882.021,5150.026,10098750,1,20001410-NFA-12345,400
1,A08,23102809-NFA-23,001-C01,20001410-NFA-23,1882.021,5150.026,10073350,1,20001410-NFA-12345,15712.07
1,A08,23102653-NFA-23,001-C01,20001410-NFA-23,1385.983,4653.988,10098750,1,20001410-NFA-12345,400
1,A08,23102653-NFA-23,001-C01,20001410-NFA-23,1385.983,4653.988,10073350,1,20001410-NFA-12345,15712.07
1,A08,23102761-NFA-34,001-C01,20001410-NFA-34,1988.006,3976.013,10098750,1,20001410-NFA-12345,400
1,A08,23102761-NFA-34,001-C01,20001410-NFA-34,1988.006,3976.013,10073350,1,20001410-NFA-12345,15712.07
1,A08,23102484-NFA-45,001-C01,20001410-NFA-45,500,1500.001,10098750,1,20001410-NFA-12345,400
1,A08,23102484-NFA-45,001-C01,20001410-NFA-45,500,1500.001,10073350,1,20001410-NFA-12345,15712.07
1,A08,23102770-NFA-45,001-C01,20001410-NFA-45,500,1500.001,10098750,1,20001410-NFA-12345,400
1,A08,23102770-NFA-45,001-C01,20001410-NFA-45,500,1500.001,10073350,1,20001410-NFA-12345,15712.07
1,A08,23102358-ABF-12,001-C01,20001503-ABF-12,781.086,781.086,10044944,1,20001503-ABF-1234,40
1,A08,23102358-ABF-12,001-C01,20001503-ABF-12,781.086,781.086,10032678,1,20001503-ABF-1234,54.006
1,A08,23102358-ABF-12,001-C01,20001503-ABF-12,781.086,781.086,10038154,1,20001503-ABF-1234,24
1,A08,23102358-ABF-12,001-C01,20001503-ABF-12,781.086,781.086,10044672,1,20001503-ABF-1234,780
1,A08,23102358-ABF-12,001-C01,20001503-ABF-12,781.086,781.086,10044943,1,20001503-ABF-1234,80
1,A08,23102436-ABF-12,001-C01,20001503-ABF-12,1350.926,1350.926,10044944,1,20001503-ABF-1234,40
1,A08,23102436-ABF-12,001-C01,20001503-ABF-12,1350.926,1350.926,10032678,1,20001503-ABF-1234,54.006
1,A08,23102436-ABF-12,001-C01,20001503-ABF-12,1350.926,1350.926,10038154,1,20001503-ABF-1234,24
1,A08,23102436-ABF-12,001-C01,20001503-ABF-12,1350.926,1350.926,10044672,1,20001503-ABF-1234,780
1,A08,23102436-ABF-12,001-C01,20001503-ABF-12,1350.926,1350.926,10044943,1,20001503-ABF-1234,80
1,A08,23102436-ABF-12,001-C01,20001503-ABF-12,1350.926,3482.939,10083744,1,20001503-NFA-12,56.015
1,A08,23102358-ABF-12,001-C01,20001503-ABF-12,781.086,2913.099,10083744,1,20001503-NFA-12,56.015
1,A08,23102436-ABF-12,001-C01,20001503-ABF-12,1350.926,3482.939,10098744,1,20001503-NFA-12,2370
1,A08,23102358-ABF-12,001-C01,20001503-ABF-12,781.086,2913.099,10098744,1,20001503-NFA-12,2370
1,A08,23102436-ABF-12,001-C01,20001503-ABF-12,1350.926,1350.926,10073450,1,20001503-NFA-123,5454.015
1,A08,23102358-ABF-12,001-C01,20001503-ABF-12,781.086,781.086,10073450,1,20001503-NFA-123,5454.015
1,A08,23102436-ABF-12,001-C01,20001503-ABF-12,1350.926,1350.926,10098734,1,20001503-NFA-1234,1600
1,A08,23102358-ABF-12,001-C01,20001503-ABF-12,781.086,781.086,10098734,1,20001503-NFA-1234,1600
1,A08,23102436-ABF-12,001-C01,20001503-ABF-12,1350.926,1350.926,10044950,1,20001503-NFA-12345,112
1,A08,23102436-ABF-12,001-C01,20001503-ABF-12,1350.926,1350.926,10044953,1,20001503-NFA-12345,1240
1,A08,23102358-ABF-12,001-C01,20001503-ABF-12,781.086,781.086,10044954,1,20001503-NFA-12345,64
1,A08,23102358-ABF-12,001-C01,20001503-ABF-12,781.086,781.086,10044952,1,20001503-NFA-12345,1220
1,A08,23102358-ABF-12,001-C01,20001503-ABF-12,781.086,781.086,10044951,1,20001503-NFA-12345,360
1,A08,23102358-ABF-12,001-C01,20001503-ABF-12,781.086,781.086,10044950,1,20001503-NFA-12345,112
1,A08,23102436-ABF-12,001-C01,20001503-ABF-12,1350.926,1350.926,10044954,1,20001503-NFA-12345,64
1,A08,23102436-ABF-12,001-C01,20001503-ABF-12,1350.926,1350.926,10044952,1,20001503-NFA-12345,1220
1,A08,23102436-ABF-12,001-C01,20001503-ABF-12,1350.926,1350.926,10044951,1,20001503-NFA-12345,360
1,A08,23102358-ABF-12,001-C01,20001503-ABF-12,781.086,781.086,10044953,1,20001503-NFA-12345,1240
1,A08,23102367-ABF-2,001-C01,20001503-ABF-2,715.994,715.994,10044672,1,20001503-ABF-1234,780
1,A08,23102367-ABF-2,001-C01,20001503-ABF-2,715.994,715.994,10044943,1,20001503-ABF-1234,80
1,A08,23102367-ABF-2,001-C01,20001503-ABF-2,715.994,715.994,10032678,1,20001503-ABF-1234,54.006
1,A08,23102367-ABF-2,001-C01,20001503-ABF-2,715.994,715.994,10038154,1,20001503-ABF-1234,24
1,A08,23102367-ABF-2,001-C01,20001503-ABF-2,715.994,715.994,10044944,1,20001503-ABF-1234,40
1,A08,23102211-ABF-2,001-C01,20001503-ABF-2,500,500,10044672,1,20001503-ABF-1234,780
1,A08,23102211-ABF-2,001-C01,20001503-ABF-2,500,500,10044943,1,20001503-ABF-1234,80
1,A08,23102211-ABF-2,001-C01,20001503-ABF-2,500,500,10032678,1,20001503-ABF-1234,54.006
1,A08,23102211-ABF-2,001-C01,20001503-ABF-2,500,500,10038154,1,20001503-ABF-1234,24
1,A08,23102211-ABF-2,001-C01,20001503-ABF-2,500,500,10044944,1,20001503-ABF-1234,40
1,A08,23102211-ABF-2,001-C01,20001503-ABF-2,500,793.996,10098744,1,20001503-NFA-12,2370
1,A08,23102211-ABF-2,001-C01,20001503-ABF-2,500,793.996,10083744,1,20001503-NFA-12,56.015
1,A08,23102367-ABF-2,001-C01,20001503-ABF-2,715.994,1009.99,10083744,1,20001503-NFA-12,56.015
1,A08,23102367-ABF-2,001-C01,20001503-ABF-2,715.994,1009.99,10098744,1,20001503-NFA-12,2370
1,A08,23102211-ABF-2,001-C01,20001503-ABF-2,500,500,10073450,1,20001503-NFA-123,5454.015
1,A08,23102367-ABF-2,001-C01,20001503-ABF-2,715.994,715.994,10073450,1,20001503-NFA-123,5454.015
1,A08,23102211-ABF-2,001-C01,20001503-ABF-2,500,500,10098734,1,20001503-NFA-1234,1600
1,A08,23102367-ABF-2,001-C01,20001503-ABF-2,715.994,715.994,10098734,1,20001503-NFA-1234,1600
1,A08,23102211-ABF-2,001-C01,20001503-ABF-2,500,500,10044953,1,20001503-NFA-12345,1240
1,A08,23102367-ABF-2,001-C01,20001503-ABF-2,715.994,715.994,10044950,1,20001503-NFA-12345,112
1,A08,23102211-ABF-2,001-C01,20001503-ABF-2,500,500,10044950,1,20001503-NFA-12345,112
1,A08,23102211-ABF-2,001-C01,20001503-ABF-2,500,500,10044951,1,20001503-NFA-12345,360
1,A08,23102211-ABF-2,001-C01,20001503-ABF-2,500,500,10044952,1,20001503-NFA-12345,1220
1,A08,23102211-ABF-2,001-C01,20001503-ABF-2,500,500,10044954,1,20001503-NFA-12345,64
1,A08,23102367-ABF-2,001-C01,20001503-ABF-2,715.994,715.994,10044953,1,20001503-NFA-12345,1240
1,A08,23102367-ABF-2,001-C01,20001503-ABF-2,715.994,715.994,10044951,1,20001503-NFA-12345,360
1,A08,23102367-ABF-2,001-C01,20001503-ABF-2,715.994,715.994,10044952,1,20001503-NFA-12345,1220
1,A08,23102367-ABF-2,001-C01,20001503-ABF-2,715.994,715.994,10044954,1,20001503-NFA-12345,64
1,A08,23102367-ABF-2,001-C01,20001503-ABF-2,715.994,1637.993,10098364,1,20001503-NFA-2,2896
1,A08,23102211-ABF-2,001-C01,20001503-ABF-2,500,1421.999,10098364,1,20001503-NFA-2,2896
1,A08,23102211-ABF-2,001-C01,20001503-ABF-2,500,500,10098057,1,20001503-NFA-23,96
1,A08,23102211-ABF-2,001-C01,20001503-ABF-2,500,500,10098374,1,20001503-NFA-23,912
1,A08,23102211-ABF-2,001-C01,20001503-ABF-2,500,500,10098058,1,20001503-NFA-23,1320
1,A08,23102367-ABF-2,001-C01,20001503-ABF-2,715.994,715.994,10098057,1,20001503-NFA-23,96
1,A08,23102367-ABF-2,001-C01,20001503-ABF-2,715.994,715.994,10098374,1,20001503-NFA-23,912
1,A08,23102367-ABF-2,001-C01,20001503-ABF-2,715.994,715.994,10098058,1,20001503-NFA-23,1320
1,A08,23102081-ABF-23,001-C01,20001503-ABF-23,1065.984,1065.984,10044944,1,20001503-ABF-1234,40
1,A08,23102081-ABF-23,001-C01,20001503-ABF-23,1065.984,1065.984,10038154,1,20001503-ABF-1234,24
1,A08,23102081-ABF-23,001-C01,20001503-ABF-23,1065.984,1065.984,10032678,1,20001503-ABF-1234,54.006
1,A08,23102081-ABF-23,001-C01,20001503-ABF-23,1065.984,1065.984,10044943,1,20001503-ABF-1234,80
1,A08,23102081-ABF-23,001-C01,20001503-ABF-23,1065.984,1065.984,10044672,1,20001503-ABF-1234,780
1,A08,23102367-ABF-23,001-C01,20001503-ABF-23,2948.018,2948.018,10044944,1,20001503-ABF-1234,40
1,A08,23102367-ABF-23,001-C01,20001503-ABF-23,2948.018,2948.018,10038154,1,20001503-ABF-1234,24
1,A08,23102367-ABF-23,001-C01,20001503-ABF-23,2948.018,2948.018,10032678,1,20001503-ABF-1234,54.006
